pair,df,p,idk
CRVUSDTM-XMRUSDTM,-1.2642542227273925,0.6453633290997689,4
CRVUSDTM-OCEANUSDTM,-1.3426768586591733,0.6094286255138066,11
CRVUSDTM-DASHUSDTM,-0.7489084783742783,0.8336713049347704,12
CRVUSDTM-MIRUSDTM,-1.165050521600968,0.6884465880776511,12
CRVUSDTM-CHRUSDTM,-1.6722721832854788,0.4454523091751393,5
CRVUSDTM-GRTUSDTM,-1.897069583567896,0.33344092444580287,7
CRVUSDTM-LINKUSDTM,-2.1000090896079797,0.24451094654029115,10
CRVUSDTM-DOGEUSDTM,-1.5529866062584843,0.5071560086860404,12
CRVUSDTM-XLMUSDTM,-1.9006711889734191,0.33174542814912594,4
CRVUSDTM-NEOUSDTM,-1.5453100656671945,0.5109900210932266,8
CRVUSDTM-UNIUSDTM,-1.029287351280575,0.7424331270361827,12
CRVUSDTM-XEMUSDTM,-1.5235683618850613,0.5218218683630069,12
CRVUSDTM-ETCUSDTM,-0.08460207193233057,0.9509507929020087,12
CRVUSDTM-CELOUSDTM,-2.420201249433902,0.13611573979107844,19
CRVUSDTM-SOSUSDTM,-1.8420685124699074,0.359784774225266,4
CRVUSDTM-SANDUSDTM,-1.7065399950310471,0.42774606396113046,8
CRVUSDTM-IOSTUSDTM,-1.5432984581164029,0.5119939391448881,12
CRVUSDTM-KSMUSDTM,-1.4532770733505225,0.5564850451140277,10
CRVUSDTM-YFIUSDTM,-1.4908698947769852,0.5380229395321632,5
CRVUSDTM-ENJUSDTM,-1.2584723522366992,0.6479507853497969,6
CRVUSDTM-NEARUSDTM,-1.8856122479353352,0.33885953897863547,10
CRVUSDTM-MATICUSDTM,-1.584113341528454,0.4915688164673398,4
CRVUSDTM-IMXUSDTM,-0.9670972394628798,0.765074917290524,16
CRVUSDTM-OMGUSDTM,-1.602610954798978,0.4822817749843245,4
CRVUSDTM-NFTUSDTM,-1.9287878344343299,0.3186419198978176,4
CRVUSDTM-C98USDTM,-2.4551725026231708,0.1267656757570509,9
CRVUSDTM-SHIBUSDTM,-1.7037429286496428,0.4291850465852774,10
CRVUSDTM-ALGOUSDTM,-0.9111366129393448,0.7842828510411906,6
CRVUSDTM-SOLUSDTM,-1.4213413646356021,0.5720031218177748,8
COMPUSDTM-XTZUSDTM,-1.6052858461550636,0.480937721551664,9
COMPUSDTM-KNCUSDTM,-2.5073895978340968,0.113686693173361,8
COMPUSDTM-HBARUSDTM,-1.9377720578013193,0.31450579792910294,11
COMPUSDTM-THETAUSDTM,-1.2797464870258974,0.6383866365117278,5
COMPUSDTM-XMRUSDTM,-2.229628153680736,0.1956683840865161,5
COMPUSDTM-OCEANUSDTM,-0.9444099304485358,0.772996163047398,11
COMPUSDTM-DASHUSDTM,-0.5595257924594582,0.8798678190933431,11
COMPUSDTM-MIRUSDTM,-1.78321974082364,0.3888238724106546,12
COMPUSDTM-CHRUSDTM,-1.0509340597268297,0.7342372516732141,9
COMPUSDTM-GRTUSDTM,-2.193219624151089,0.20871553965750927,7
COMPUSDTM-LINKUSDTM,-1.558152702133694,0.5045733368304225,6
COMPUSDTM-DOGEUSDTM,-1.409710407806341,0.5776120750780209,9
COMPUSDTM-XLMUSDTM,-1.1056156456614428,0.7128272626365854,4
COMPUSDTM-NEOUSDTM,-1.0610732618692638,0.7303432834029336,3
COMPUSDTM-UNIUSDTM,0.46095107381954725,0.9836366454730918,6
COMPUSDTM-XEMUSDTM,-1.4725899190388982,0.5470245294097111,6
COMPUSDTM-ETCUSDTM,0.1323454743623401,0.968201334575305,12
COMPUSDTM-CELOUSDTM,-3.1216856637743247,0.02498942345474176,6
COMPUSDTM-SOSUSDTM,-1.5035073085795057,0.531775615494193,4
COMPUSDTM-SANDUSDTM,-1.8383607979438887,0.3615897052791476,6
COMPUSDTM-IOSTUSDTM,-1.0245714463594204,0.7441972790727189,3
COMPUSDTM-KSMUSDTM,-0.6824828596468648,0.8512348480676029,6
COMPUSDTM-YFIUSDTM,-2.628167357501046,0.08731425729930525,4
COMPUSDTM-ENJUSDTM,-0.18874037796420495,0.9398504938134191,7
COMPUSDTM-NEARUSDTM,-0.7930899631969293,0.8211434164409676,6
COMPUSDTM-MATICUSDTM,-1.2907477873601036,0.6333945102094883,11
COMPUSDTM-IMXUSDTM,-1.0950769991915759,0.7170311426032929,12
COMPUSDTM-OMGUSDTM,-0.8698561249132651,0.7977371098809696,3
COMPUSDTM-NFTUSDTM,-1.8511798102872425,0.35536435690467033,5
COMPUSDTM-C98USDTM,-1.635195887027523,0.4647721680249445,9
COMPUSDTM-SHIBUSDTM,-2.0424108036036985,0.26829243508118233,9
COMPUSDTM-ALGOUSDTM,0.02051735778173382,0.960196322644955,6
COMPUSDTM-SOLUSDTM,-0.1099038075939637,0.9484430975444821,9
XTZUSDTM-KNCUSDTM,-1.6747775975718613,0.44415241679367173,12
XTZUSDTM-HBARUSDTM,-2.3783701857827655,0.14793455137789013,5
XTZUSDTM-THETAUSDTM,-2.7333297743192904,0.06844619656188561,8
XTZUSDTM-XMRUSDTM,-1.2067605488927196,0.6706807539362453,13
XTZUSDTM-OCEANUSDTM,-1.5163053975183955,0.525430426031692,11
XTZUSDTM-DASHUSDTM,-0.3407576827985436,0.9195301774871754,13
XTZUSDTM-MIRUSDTM,-1.0657833051432044,0.7285225236870161,19
XTZUSDTM-CHRUSDTM,-1.6087642544943388,0.4791895901006582,5
XTZUSDTM-GRTUSDTM,-2.3531124806512445,0.15540951415911414,11
XTZUSDTM-LINKUSDTM,-2.7643771885312005,0.06354515292441418,5
XTZUSDTM-DOGEUSDTM,-2.202528540347026,0.20532902289970523,13
XTZUSDTM-XLMUSDTM,-2.910574913381477,0.04413202622157845,12
XTZUSDTM-NEOUSDTM,-1.3070802472764782,0.6259268986980506,8
XTZUSDTM-UNIUSDTM,-1.8555060435327488,0.3532730286792053,7
XTZUSDTM-XEMUSDTM,-3.101221605892722,0.026462916166919204,4
XTZUSDTM-ETCUSDTM,0.19627386580663664,0.9720518303694105,12
XTZUSDTM-CELOUSDTM,-1.7375595488240725,0.4118718996534423,19
XTZUSDTM-SOSUSDTM,-2.267427514526081,0.18268848792878006,4
XTZUSDTM-SANDUSDTM,-1.7248158949527685,0.4183740603680747,5
XTZUSDTM-IOSTUSDTM,-2.778444184308085,0.06141944413248361,12
XTZUSDTM-KSMUSDTM,-1.4136921556600235,0.5756946098058405,11
XTZUSDTM-YFIUSDTM,-1.7750483693458512,0.39291794178967343,4
XTZUSDTM-ENJUSDTM,-1.5182234316501046,0.524477980858115,6
XTZUSDTM-NEARUSDTM,-2.8377697932307164,0.053077868847922316,7
XTZUSDTM-MATICUSDTM,-1.6517393236594715,0.4561334743464976,12
XTZUSDTM-IMXUSDTM,-0.9928357317656147,0.7558683263143355,16
XTZUSDTM-OMGUSDTM,-1.172619893714264,0.6852616791861844,4
XTZUSDTM-NFTUSDTM,-2.219029403664545,0.19941151374632032,10
XTZUSDTM-C98USDTM,-2.2510800015040133,0.1882310814356179,6
XTZUSDTM-SHIBUSDTM,-2.6392628673202414,0.08515086376722059,8
XTZUSDTM-ALGOUSDTM,-1.3437116284182111,0.6089446576621816,4
XTZUSDTM-SOLUSDTM,-1.7699811519573543,0.39546373339599006,8
KNCUSDTM-HBARUSDTM,-2.4040177437824095,0.14060563982178675,8
KNCUSDTM-THETAUSDTM,-1.485125965670196,0.5408560606483688,8
KNCUSDTM-XMRUSDTM,-2.684783819268549,0.07670854707869648,8
KNCUSDTM-OCEANUSDTM,-0.7748979150532583,0.8263846511925361,11
KNCUSDTM-DASHUSDTM,-0.21359334965516702,0.9368818105735921,6
KNCUSDTM-MIRUSDTM,-2.8676295916244317,0.04924380389350857,16
KNCUSDTM-CHRUSDTM,-0.6705452910993017,0.8542321830068724,5
KNCUSDTM-GRTUSDTM,-2.103648456840521,0.2430500717698204,11
KNCUSDTM-LINKUSDTM,-1.2904004216342682,0.6335526089101684,8
KNCUSDTM-DOGEUSDTM,-1.5080812082605435,0.5295099602059586,9
KNCUSDTM-XLMUSDTM,-1.2240750289711184,0.6631544595194848,8
KNCUSDTM-NEOUSDTM,-0.8234994210487477,0.8121216531238122,8
KNCUSDTM-UNIUSDTM,-0.4192871780226143,0.9068283623454687,18
KNCUSDTM-XEMUSDTM,-1.5967788670023042,0.485211367713257,8
KNCUSDTM-ETCUSDTM,0.4961239603766584,0.9847548098554353,12
KNCUSDTM-CELOUSDTM,-1.984899480672573,0.2932331463947936,8
KNCUSDTM-SOSUSDTM,-1.4754832392240735,0.5456026994140613,15
KNCUSDTM-SANDUSDTM,-1.8199667487273645,0.37059477804097124,18
KNCUSDTM-IOSTUSDTM,-1.152592008174531,0.6936500155588379,12
KNCUSDTM-KSMUSDTM,-0.1054394934292788,0.9488940364538627,12
KNCUSDTM-YFIUSDTM,-2.4595957197874547,0.1256170971893068,8
KNCUSDTM-ENJUSDTM,-1.0034777086427211,0.7519937744093872,18
KNCUSDTM-NEARUSDTM,-0.735705144789414,0.8372831025001697,8
KNCUSDTM-MATICUSDTM,-1.8095558888773497,0.37572788672920737,8
KNCUSDTM-IMXUSDTM,-1.067063099501499,0.72802649811847,11
KNCUSDTM-OMGUSDTM,-0.43058240289598965,0.9048660299306726,12
KNCUSDTM-NFTUSDTM,-2.172864515759446,0.21624104019397117,8
KNCUSDTM-C98USDTM,-1.030793312281011,0.7418681515284811,9
KNCUSDTM-SHIBUSDTM,-2.2471911294709117,0.18956553431545164,16
KNCUSDTM-ALGOUSDTM,-0.34997895431617126,0.9181214866316724,8
KNCUSDTM-SOLUSDTM,-0.8552568638316773,0.8023498236537698,18
HBARUSDTM-THETAUSDTM,-1.753098238853708,0.40398293726968354,6
HBARUSDTM-XMRUSDTM,-2.8122031079855705,0.0565516729610235,8
HBARUSDTM-OCEANUSDTM,-1.27866298557566,0.6388766184735633,11
HBARUSDTM-DASHUSDTM,-0.6180553069579116,0.866849854442241,13
HBARUSDTM-MIRUSDTM,-1.479617648900071,0.5435690259646553,12
HBARUSDTM-CHRUSDTM,-1.5598674083545818,0.5037156889135562,5
HBARUSDTM-GRTUSDTM,-3.242837579707897,0.017635172476254426,11
HBARUSDTM-LINKUSDTM,-2.820086185681047,0.055461386590825716,9
HBARUSDTM-DOGEUSDTM,-1.2808559168008142,0.6378846140539737,9
HBARUSDTM-XLMUSDTM,-1.9516401285751843,0.30817113762008774,4
HBARUSDTM-NEOUSDTM,-1.2887193227523135,0.6343173051294342,8
HBARUSDTM-UNIUSDTM,-1.1574672689476373,0.691619571806054,7
HBARUSDTM-XEMUSDTM,-2.3150605745920454,0.1671566336534266,4
HBARUSDTM-ETCUSDTM,-0.10857171425991628,0.9485780364160349,12
HBARUSDTM-CELOUSDTM,-1.7751358906183399,0.39287401723728166,19
HBARUSDTM-SOSUSDTM,-1.4997936029244583,0.5336134381207224,6
HBARUSDTM-SANDUSDTM,-1.791512801883046,0.3846834186945962,6
HBARUSDTM-IOSTUSDTM,-1.6350896009232454,0.4648277538221092,6
HBARUSDTM-KSMUSDTM,-1.4389639740485574,0.563460414427798,6
HBARUSDTM-YFIUSDTM,-2.194018347563228,0.20842361046651625,4
HBARUSDTM-ENJUSDTM,-0.8187797077913402,0.8135433358020135,12
HBARUSDTM-NEARUSDTM,-1.9853078590383268,0.29305201266932984,7
HBARUSDTM-MATICUSDTM,-1.9727638713214968,0.298641367100169,6
HBARUSDTM-IMXUSDTM,-1.0258084459040264,0.7437352787377283,11
HBARUSDTM-OMGUSDTM,-1.3907491414113358,0.5867029732180749,5
HBARUSDTM-NFTUSDTM,-2.7921532621842524,0.05940339001978083,5
HBARUSDTM-C98USDTM,-2.133557299595432,0.2312368245851958,6
HBARUSDTM-SHIBUSDTM,-3.008236425717176,0.034132348188134425,5
HBARUSDTM-ALGOUSDTM,-1.112913217878164,0.7098948862441747,3
HBARUSDTM-SOLUSDTM,-1.3183222221902282,0.6207487471843471,6
THETAUSDTM-XMRUSDTM,-1.1711398946196383,0.6858857934905505,4
THETAUSDTM-OCEANUSDTM,-1.4926803621966742,0.537129101524689,11
THETAUSDTM-DASHUSDTM,-0.7827850400382559,0.8241266058421355,17
THETAUSDTM-MIRUSDTM,-1.0619330773874815,0.730011465098888,12
THETAUSDTM-CHRUSDTM,-1.9481206862084168,0.30977295581318626,6
THETAUSDTM-GRTUSDTM,-2.2358564275511115,0.1934898978117483,7
THETAUSDTM-LINKUSDTM,-2.907846422394198,0.044443144023311607,7
THETAUSDTM-DOGEUSDTM,-2.8510262095327934,0.051346576267784466,18
THETAUSDTM-XLMUSDTM,-2.5151083901541615,0.11184143272542862,17
THETAUSDTM-NEOUSDTM,-1.7461280906440155,0.4075161571376905,5
THETAUSDTM-UNIUSDTM,-2.1370031004606522,0.22989803875265924,5
THETAUSDTM-XEMUSDTM,-3.0960125115833717,0.026849691262745088,4
THETAUSDTM-ETCUSDTM,-0.26714826157143984,0.9300299700956852,18
THETAUSDTM-CELOUSDTM,-1.8020702642541686,0.3794343503676096,19
THETAUSDTM-SOSUSDTM,-2.41528571302966,0.1374685249432922,4
THETAUSDTM-SANDUSDTM,-2.01908830642597,0.27826676332713585,5
THETAUSDTM-IOSTUSDTM,-2.3811041887418747,0.14714078624784854,4
THETAUSDTM-KSMUSDTM,-1.6965933958613317,0.43286851103998925,11
THETAUSDTM-YFIUSDTM,-1.1782895099066741,0.6828646059031236,4
THETAUSDTM-ENJUSDTM,-2.425377047496459,0.13470164090698217,5
THETAUSDTM-NEARUSDTM,-3.2308161124880734,0.01826879482651668,5
THETAUSDTM-MATICUSDTM,-1.965000667553465,0.3021267040889418,4
THETAUSDTM-IMXUSDTM,-1.189026696324012,0.6782982475441882,11
THETAUSDTM-OMGUSDTM,-1.597835587197912,0.4846806451803819,4
THETAUSDTM-NFTUSDTM,-2.218145432684407,0.19972574756520817,8
THETAUSDTM-C98USDTM,-2.2577369155151894,0.1859609974524526,6
THETAUSDTM-SHIBUSDTM,-1.846064995729291,0.3578432061263609,4
THETAUSDTM-ALGOUSDTM,-1.4625919440906467,0.5519287965152627,6
THETAUSDTM-SOLUSDTM,-1.9716643147284938,0.29913380968731906,6
XMRUSDTM-OCEANUSDTM,-0.9027932342109728,0.787051173806338,7
XMRUSDTM-DASHUSDTM,-0.3540773009954283,0.9174884995346264,12
XMRUSDTM-MIRUSDTM,-1.9474515584397736,0.3100779468550947,19
XMRUSDTM-CHRUSDTM,-0.9734158710505877,0.7628363640346045,5
XMRUSDTM-GRTUSDTM,-3.5693903382046304,0.006373915953324158,11
XMRUSDTM-LINKUSDTM,-1.8398299491109165,0.360874098106977,6
XMRUSDTM-DOGEUSDTM,-1.0678039616988912,0.7277391003763644,10
XMRUSDTM-XLMUSDTM,-0.9618658149737505,0.7669176267163875,4
XMRUSDTM-NEOUSDTM,-0.7988479004014886,0.8194602539383453,4
XMRUSDTM-UNIUSDTM,-0.29461054770017275,0.9262641791429542,13
XMRUSDTM-XEMUSDTM,-1.6157755792863346,0.4749446828977923,4
XMRUSDTM-ETCUSDTM,0.15328428694268884,0.9695163207679001,12
XMRUSDTM-CELOUSDTM,-2.094483402790831,0.24673863127889778,6
XMRUSDTM-SOSUSDTM,-1.8577429878531175,0.35219361492459,4
XMRUSDTM-SANDUSDTM,-1.5623816863367472,0.502457752928755,6
XMRUSDTM-IOSTUSDTM,-0.7050266398427621,0.8454432249430505,4
XMRUSDTM-KSMUSDTM,-0.7588339767113581,0.8309163084894129,6
XMRUSDTM-YFIUSDTM,-2.467627725595303,0.12355081245463712,4
XMRUSDTM-ENJUSDTM,-0.6563860125793077,0.8577255150928769,6
XMRUSDTM-NEARUSDTM,-1.2451958909003247,0.653857880717002,10
XMRUSDTM-MATICUSDTM,-1.9636816677573161,0.30272084738839755,5
XMRUSDTM-IMXUSDTM,-1.0356865853365538,0.7400269993548236,12
XMRUSDTM-OMGUSDTM,-0.7332957226698298,0.837935694955037,4
XMRUSDTM-NFTUSDTM,-2.1653139094340865,0.21907441901355068,4
XMRUSDTM-C98USDTM,-1.7577645091543541,0.4016227248102587,10
XMRUSDTM-SHIBUSDTM,-2.4322696379078694,0.13283487550250855,10
XMRUSDTM-ALGOUSDTM,-0.40143088698760226,0.9098595962038986,6
XMRUSDTM-SOLUSDTM,-1.070324598706119,0.7267599000478714,5
OCEANUSDTM-DASHUSDTM,-2.5280634635541914,0.1087946218843332,6
OCEANUSDTM-MIRUSDTM,-1.0161622767654541,0.7473239337074983,12
OCEANUSDTM-CHRUSDTM,-1.6022382780333877,0.48246901520188645,13
OCEANUSDTM-GRTUSDTM,-1.017643490357698,0.7467749749546928,11
OCEANUSDTM-LINKUSDTM,-1.1242253820670745,0.7053150615253103,11
OCEANUSDTM-DOGEUSDTM,-1.281080741532674,0.6377828409541764,7
OCEANUSDTM-XLMUSDTM,-1.7387873561293656,0.4112469401367267,18
OCEANUSDTM-NEOUSDTM,-2.797406117856223,0.058645242002326015,18
OCEANUSDTM-UNIUSDTM,-1.324466152068498,0.6179060260901987,12
OCEANUSDTM-XEMUSDTM,-1.1579194462551323,0.691430873170818,12
OCEANUSDTM-ETCUSDTM,-0.8667587781911441,0.7987220845861399,13
OCEANUSDTM-CELOUSDTM,-1.6094178627007658,0.4788610688559251,6
OCEANUSDTM-SOSUSDTM,-1.4803486119460025,0.5432092375834011,11
OCEANUSDTM-SANDUSDTM,-1.0470634169076192,0.7357145413261037,7
OCEANUSDTM-IOSTUSDTM,-1.5503472145255357,0.5084747533223606,11
OCEANUSDTM-KSMUSDTM,-1.9148066849621965,0.32512795869293776,11
OCEANUSDTM-YFIUSDTM,-1.1294515943319379,0.7031852158826398,11
OCEANUSDTM-ENJUSDTM,-1.7788285166766744,0.3910222430200008,18
OCEANUSDTM-NEARUSDTM,-1.4460224754567133,0.5600245055405783,11
OCEANUSDTM-MATICUSDTM,-1.2825189595433004,0.6371314832314818,11
OCEANUSDTM-IMXUSDTM,-2.0659704546491295,0.2584162977988816,9
OCEANUSDTM-OMGUSDTM,-1.9891875211725032,0.291334025221368,12
OCEANUSDTM-NFTUSDTM,-1.3995236957761457,0.5825044434413104,11
OCEANUSDTM-C98USDTM,-2.1369266979250985,0.22992767307725298,7
OCEANUSDTM-SHIBUSDTM,-1.3195693591134292,0.620172435306776,13
OCEANUSDTM-ALGOUSDTM,-1.5467931103662846,0.5102496799381508,11
OCEANUSDTM-SOLUSDTM,-1.4687655967659496,0.5489021124339973,13
DASHUSDTM-MIRUSDTM,-0.6131613258762416,0.867980287806097,12
DASHUSDTM-CHRUSDTM,-1.4308184894657001,0.567415454289026,18
DASHUSDTM-GRTUSDTM,-0.7680852925401287,0.8283175191171266,18
DASHUSDTM-LINKUSDTM,-0.4792582615647559,0.896000947711898,13
DASHUSDTM-DOGEUSDTM,-1.20329627660265,0.6721761319638208,18
DASHUSDTM-XLMUSDTM,-0.610580999101078,0.8685731853380825,14
DASHUSDTM-NEOUSDTM,-0.9351033860903946,0.7761927281717218,15
DASHUSDTM-UNIUSDTM,-1.0801305096339304,0.7229302409945071,18
DASHUSDTM-XEMUSDTM,-0.35807066055244885,0.9168676151913767,13
DASHUSDTM-ETCUSDTM,-0.11152582459268004,0.9482783469320395,12
DASHUSDTM-CELOUSDTM,-1.281911456693091,0.6374066816393869,6
DASHUSDTM-SOSUSDTM,-1.37480758763374,0.5942923291132968,4
DASHUSDTM-SANDUSDTM,-0.7543988607471174,0.8321515904594841,6
DASHUSDTM-IOSTUSDTM,-0.8492755093571408,0.804217726987876,18
DASHUSDTM-KSMUSDTM,-1.3442983830435045,0.6086701227752177,6
DASHUSDTM-YFIUSDTM,-0.45992403147500727,0.8996026592967692,4
DASHUSDTM-ENJUSDTM,-1.1613061308033916,0.6900155476941743,18
DASHUSDTM-NEARUSDTM,-1.087593854132842,0.7199938903890658,8
DASHUSDTM-MATICUSDTM,-0.6783251346509892,0.8522842224529117,18
DASHUSDTM-IMXUSDTM,-2.0939812508424667,0.2469416480637039,9
DASHUSDTM-OMGUSDTM,-1.3335730667945658,0.6136761090503928,12
DASHUSDTM-NFTUSDTM,-0.9700679290619405,0.7640242218278557,6
DASHUSDTM-C98USDTM,-1.54390166683518,0.5116929348400382,9
DASHUSDTM-SHIBUSDTM,-0.7756065359699078,0.826182668770595,12
DASHUSDTM-ALGOUSDTM,-1.0484598596277734,0.7351821575280849,16
DASHUSDTM-SOLUSDTM,-1.0561065550872648,0.7322551174733087,8
MIRUSDTM-CHRUSDTM,-0.9612012300131478,0.7671510264898245,12
MIRUSDTM-GRTUSDTM,-3.4235777519736814,0.010180891424375255,19
MIRUSDTM-LINKUSDTM,-1.533522223116877,0.5168680407256886,12
MIRUSDTM-DOGEUSDTM,-0.6040785219225194,0.8700577822526271,14
MIRUSDTM-XLMUSDTM,-0.8742606273091917,0.7963305586012541,19
MIRUSDTM-NEOUSDTM,-0.9447759449627078,0.7728698174680959,12
MIRUSDTM-UNIUSDTM,-0.6832923500751504,0.8510298623736743,12
MIRUSDTM-XEMUSDTM,-1.2745127219413983,0.6407506285996493,13
MIRUSDTM-ETCUSDTM,-0.14104732378917367,0.9451934572210956,12
MIRUSDTM-CELOUSDTM,-1.564270225144572,0.5015126065385263,12
MIRUSDTM-SOSUSDTM,-0.6094628392707286,0.8688294445612899,12
MIRUSDTM-SANDUSDTM,-1.593245197078016,0.48698578434574236,12
MIRUSDTM-IOSTUSDTM,-0.9828230941063223,0.7594775169115795,12
MIRUSDTM-KSMUSDTM,-1.0855193306161313,0.7208119474611417,12
MIRUSDTM-YFIUSDTM,-1.6397200622853039,0.46240707218615074,12
MIRUSDTM-ENJUSDTM,-0.7976136117226033,0.8198220462572228,12
MIRUSDTM-NEARUSDTM,-1.061119144269696,0.7303255828843053,12
MIRUSDTM-MATICUSDTM,-1.299476880488378,0.6294116074979335,12
MIRUSDTM-IMXUSDTM,-0.7789335175184379,0.8252320052821704,9
MIRUSDTM-OMGUSDTM,-0.6445468050850021,0.8605953075526298,16
MIRUSDTM-NFTUSDTM,-0.9212115944378116,0.780906906042997,14
MIRUSDTM-C98USDTM,-1.6513460120059251,0.45633853434686056,10
MIRUSDTM-SHIBUSDTM,-1.2437332710198266,0.6545056881505678,16
MIRUSDTM-ALGOUSDTM,-0.1910134879959752,0.9395843428747073,14
MIRUSDTM-SOLUSDTM,-0.6732566891650013,0.8535555934010235,12
CHRUSDTM-GRTUSDTM,-1.177758194777886,0.68308965867818,7
CHRUSDTM-LINKUSDTM,-1.4653985062557064,0.5505535263839075,10
CHRUSDTM-DOGEUSDTM,-2.0560458985529544,0.26255188143842045,5
CHRUSDTM-XLMUSDTM,-2.079112520869684,0.25299607528812806,9
CHRUSDTM-NEOUSDTM,-2.029370657215247,0.27384538859728846,5
CHRUSDTM-UNIUSDTM,-2.6109973919348324,0.09074556554181418,7
CHRUSDTM-XEMUSDTM,-1.724843251954879,0.4183600722843196,7
CHRUSDTM-ETCUSDTM,-0.7578656460211067,0.8311865957289474,7
CHRUSDTM-CELOUSDTM,-1.7815640607063132,0.38965227223551546,19
CHRUSDTM-SOSUSDTM,-2.361605287805349,0.1528674680690677,4
CHRUSDTM-SANDUSDTM,-1.7482817642257307,0.4064234721974312,11
CHRUSDTM-IOSTUSDTM,-1.8384865450502101,0.36152843385196204,10
CHRUSDTM-KSMUSDTM,-1.9645549354046061,0.30232742032015775,9
CHRUSDTM-YFIUSDTM,-1.1119241773082356,0.7102933307909672,6
CHRUSDTM-ENJUSDTM,-2.5476238820224055,0.10431257595503379,19
CHRUSDTM-NEARUSDTM,-2.28240191530995,0.17770653268353348,11
CHRUSDTM-MATICUSDTM,-1.6786407435323882,0.44214964132790685,10
CHRUSDTM-IMXUSDTM,-1.270641854492012,0.6424944170845601,11
CHRUSDTM-OMGUSDTM,-2.0730123763637143,0.2555039861643792,4
CHRUSDTM-NFTUSDTM,-1.8589060712144143,0.35163290704510775,10
CHRUSDTM-C98USDTM,-2.5689710433088777,0.09958138619814849,9
CHRUSDTM-SHIBUSDTM,-1.4539614200061597,0.5561507439489594,6
CHRUSDTM-ALGOUSDTM,-2.4385532578178637,0.1311493074438101,12
CHRUSDTM-SOLUSDTM,-2.430160381878344,0.13340415458121446,10
GRTUSDTM-LINKUSDTM,-2.2272220995707652,0.19651415036311715,11
GRTUSDTM-DOGEUSDTM,-2.52536209708021,0.10942476173304144,12
GRTUSDTM-XLMUSDTM,-2.1941980134638435,0.20835797865036876,12
GRTUSDTM-NEOUSDTM,-1.392903060262688,0.5856737117481698,12
GRTUSDTM-UNIUSDTM,-1.573106745402382,0.4970872402787433,7
GRTUSDTM-XEMUSDTM,-2.322986838275054,0.16466139221800213,7
GRTUSDTM-ETCUSDTM,-0.10605738492936463,0.9488318422184769,12
GRTUSDTM-CELOUSDTM,-2.3303857039679037,0.16235513886254693,8
GRTUSDTM-SOSUSDTM,-2.4997416716328056,0.11553719149255648,7
GRTUSDTM-SANDUSDTM,-2.594070769040038,0.09422892161161084,11
GRTUSDTM-IOSTUSDTM,-1.8955505135356279,0.33415717614314755,11
GRTUSDTM-KSMUSDTM,-1.058372348566774,0.7313839843451525,11
GRTUSDTM-YFIUSDTM,-2.564839159145877,0.10048420312396544,7
GRTUSDTM-ENJUSDTM,-1.8479997231657204,0.35690475814949696,7
GRTUSDTM-NEARUSDTM,-2.08011471139458,0.2525853808933719,11
GRTUSDTM-MATICUSDTM,-2.811480956506825,0.056652417379908046,11
GRTUSDTM-IMXUSDTM,-1.3173391055219894,0.621202792108194,12
GRTUSDTM-OMGUSDTM,-1.0537835842808831,0.7331464218971795,7
GRTUSDTM-NFTUSDTM,-3.1359679148037753,0.024003394190250323,9
GRTUSDTM-C98USDTM,-1.528657563110346,0.5192902409951343,7
GRTUSDTM-SHIBUSDTM,-2.86207822860595,0.04993883773147023,7
GRTUSDTM-ALGOUSDTM,-0.9953098295418153,0.7549710868603825,6
GRTUSDTM-SOLUSDTM,-1.8782631556588285,0.34235487552509836,12
LINKUSDTM-DOGEUSDTM,-2.134985605823742,0.23068132875092417,18
LINKUSDTM-XLMUSDTM,-2.8076963050068118,0.057182787729135154,8
LINKUSDTM-NEOUSDTM,-1.4535960797120286,0.5563292202934433,11
LINKUSDTM-UNIUSDTM,-0.16573494306671385,0.9424845762170617,10
LINKUSDTM-XEMUSDTM,-3.3638757485879283,0.012253743628943697,5
LINKUSDTM-ETCUSDTM,0.06439440631217316,0.9635443570944876,12
LINKUSDTM-CELOUSDTM,-2.0385127415331894,0.2699459640257071,19
LINKUSDTM-SOSUSDTM,-1.8282554777136424,0.3665265831885909,11
LINKUSDTM-SANDUSDTM,-2.3228741590984856,0.16469668606016064,6
LINKUSDTM-IOSTUSDTM,-2.16418403455164,0.21950034635319277,4
LINKUSDTM-KSMUSDTM,-0.999182261904959,0.7535624355166863,6
LINKUSDTM-YFIUSDTM,-2.5793896667837415,0.09733226088188324,5
LINKUSDTM-ENJUSDTM,-1.69927201446051,0.4314875959023151,6
LINKUSDTM-NEARUSDTM,-2.5167922417087154,0.11144186702475212,7
LINKUSDTM-MATICUSDTM,-3.0652128479495495,0.029237015768433895,6
LINKUSDTM-IMXUSDTM,-1.2160256884691836,0.6666641535211792,12
LINKUSDTM-OMGUSDTM,-1.1418861037010337,0.698082592531547,6
LINKUSDTM-NFTUSDTM,-2.9753876464223623,0.037257692141789214,5
LINKUSDTM-C98USDTM,-2.0170281418989218,0.27915712103301155,7
LINKUSDTM-SHIBUSDTM,-2.3851924709040193,0.14595941305377524,15
LINKUSDTM-ALGOUSDTM,-0.7819009569688729,0.8243808012063956,8
LINKUSDTM-SOLUSDTM,-1.6146046183548002,0.47555899854765166,9
DOGEUSDTM-XLMUSDTM,-2.8695655230301744,0.049003304968539246,19
